Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2021-02-14 13:54:15;1613339656.1168041;portrait;-0.0106048583984375;-0.992645263671875;-0.0709686279296875;
2021-02-14 13:54:15;1613339656.144644;portrait;-0.0080718994140625;-0.9981842041015625;-0.0671844482421875;
2021-02-14 13:54:15;1613339656.193552;portrait;-0.007049560546875;-1.0009613037109375;-0.062042236328125;
2021-02-14 13:54:15;1613339656.228378;portrait;-0.01007080078125;-1.0011444091796875;-0.063629150390625;
2021-02-14 13:54:15;1613339656.273413;portrait;-0.013946533203125;-0.99749755859375;-0.06793212890625;
2021-02-14 13:54:15;1613339656.310571;portrait;-0.015594482421875;-0.9957122802734375;-0.07269287109375;
2021-02-14 13:54:15;1613339656.344799;portrait;-0.0150299072265625;-0.9951019287109375;-0.07080078125;
2021-02-14 13:54:15;1613339656.394861;portrait;-0.011138916015625;-0.998565673828125;-0.0673370361328125;
2021-02-14 13:54:15;1613339656.4276981;portrait;-0.0109710693359375;-1.0006866455078125;-0.0628204345703125;
2021-02-14 13:54:15;1613339656.470634;portrait;-0.0104827880859375;-0.999176025390625;-0.06427001953125;
2021-02-14 13:54:15;1613339656.5033588;portrait;-0.01287841796875;-0.998748779296875;-0.0685577392578125;
2021-02-14 13:54:15;1613339656.542251;portrait;-0.01361083984375;-0.9957275390625;-0.0688934326171875;
2021-02-14 13:54:15;1613339656.589779;portrait;-0.013336181640625;-0.998382568359375;-0.06866455078125;
2021-02-14 13:54:15;1613339656.622651;portrait;-0.013092041015625;-0.9983367919921875;-0.0674591064453125;
2021-02-14 13:54:15;1613339656.662076;portrait;-0.0115814208984375;-0.9983978271484375;-0.06573486328125;
2021-02-14 13:54:15;1613339656.7101068;portrait;-0.01220703125;-0.997711181640625;-0.0666656494140625;
2021-02-14 13:54:15;1613339656.750022;portrait;-0.011138916015625;-0.99273681640625;-0.0605926513671875;
2021-02-14 13:54:15;1613339656.7884312;portrait;-0.021942138671875;-1.0066375732421875;-0.067108154296875;
2021-02-14 13:54:15;1613339656.82718;portrait;-0.01666259765625;-0.989593505859375;-0.067840576171875;
2021-02-14 13:54:15;1613339656.873567;portrait;-0.017364501953125;-0.99395751953125;-0.06964111328125;
2021-02-14 13:54:15;1613339656.910667;portrait;-0.0183563232421875;-0.997283935546875;-0.066925048828125;
2021-02-14 13:54:15;1613339656.944717;portrait;-0.0121002197265625;-0.9968719482421875;-0.067779541015625;
2021-02-14 13:54:15;1613339656.984496;portrait;-0.004150390625;-0.9983978271484375;-0.0697174072265625;
2021-02-14 13:54:15;1613339657.024397;portrait;-0.00634765625;-0.998077392578125;-0.0675811767578125;
2021-02-14 13:54:15;1613339657.0642881;portrait;-0.0096435546875;-0.9993438720703125;-0.06683349609375;
2021-02-14 13:54:15;1613339657.10168;portrait;-0.0130157470703125;-0.998138427734375;-0.0685577392578125;
2021-02-14 13:54:15;1613339657.1511312;portrait;-0.01531982421875;-0.997406005859375;-0.0674285888671875;
2021-02-14 13:54:15;1613339657.1880898;portrait;-0.0141754150390625;-0.9959564208984375;-0.0689697265625;
2021-02-14 13:54:15;1613339657.221209;portrait;-0.0114898681640625;-0.99761962890625;-0.06829833984375;
2021-02-14 13:54:15;1613339657.271443;portrait;-0.0103759765625;-0.9982452392578125;-0.0680389404296875;
2021-02-14 13:54:15;1613339657.301842;portrait;-0.011627197265625;-0.9961395263671875;-0.067138671875;
2021-02-14 13:54:15;1613339657.3441792;portrait;-0.0137939453125;-0.999176025390625;-0.0670166015625;
2021-02-14 13:54:15;1613339657.3904362;portrait;-0.01397705078125;-0.9988861083984375;-0.0682220458984375;
2021-02-14 13:54:15;1613339657.4217129;portrait;-0.0125274658203125;-0.996551513671875;-0.06683349609375;
2021-02-14 13:54:15;1613339657.4616652;portrait;-0.0123138427734375;-0.997528076171875;-0.0668182373046875;
2021-02-14 13:54:15;1613339657.511364;portrait;-0.0098114013671875;-0.999359130859375;-0.0684661865234375;
2021-02-14 13:54:15;1613339657.549269;portrait;-0.0093536376953125;-0.9986114501953125;-0.067230224609375;
2021-02-14 13:54:15;1613339657.5897;portrait;-0.012420654296875;-0.9985504150390625;-0.0661163330078125;
2021-02-14 13:54:15;1613339657.624099;portrait;-0.0131378173828125;-0.9976348876953125;-0.0667877197265625;
2021-02-14 13:54:15;1613339657.669831;portrait;-0.0137176513671875;-0.996551513671875;-0.066680908203125;
2021-02-14 13:54:15;1613339657.715837;portrait;-0.004486083984375;-0.9937744140625;-0.06915283203125;
2021-02-14 13:54:15;1613339657.7504358;portrait;0.00543212890625;-1.0134735107421875;-0.0736846923828125;
2021-02-14 13:54:15;1613339657.783136;portrait;-0.004791259765625;-0.9996490478515625;-0.0713958740234375;
2021-02-14 13:54:15;1613339657.82778;portrait;-0.0091400146484375;-0.9961395263671875;-0.0722808837890625;
2021-02-14 13:54:15;1613339657.862102;portrait;-0.0096893310546875;-0.9966583251953125;-0.069549560546875;
2021-02-14 13:54:15;1613339657.902236;portrait;-0.0114288330078125;-0.9979095458984375;-0.0659332275390625;
2021-02-14 13:54:15;1613339657.941893;portrait;-0.0133209228515625;-1.000335693359375;-0.064910888671875;
2021-02-14 13:54:15;1613339657.9808831;portrait;-0.0114288330078125;-0.9999542236328125;-0.0651397705078125;
2021-02-14 13:54:15;1613339658.021136;portrait;-0.0117645263671875;-0.9964141845703125;-0.0676422119140625;
2021-02-14 13:54:15;1613339658.062056;portrait;-0.0128173828125;-0.99591064453125;-0.068817138671875;
2021-02-14 13:54:15;1613339658.110424;portrait;-0.0128326416015625;-0.997314453125;-0.06829833984375;
2021-02-14 13:54:15;1613339658.14119;portrait;-0.0122222900390625;-0.998565673828125;-0.066741943359375;
2021-02-14 13:54:15;1613339658.181782;portrait;-0.0111083984375;-0.9986572265625;-0.0668487548828125;
2021-02-14 13:54:15;1613339658.230602;portrait;-0.012725830078125;-0.998748779296875;-0.0667266845703125;
2021-02-14 13:54:15;1613339658.2621021;portrait;-0.0130157470703125;-0.9981842041015625;-0.0667877197265625;
2021-02-14 13:54:15;1613339658.301631;portrait;-0.012725830078125;-0.995941162109375;-0.06787109375;
2021-02-14 13:54:15;1613339658.347763;portrait;-0.0128631591796875;-0.9956817626953125;-0.0677642822265625;
2021-02-14 13:54:15;1613339658.381329;portrait;-0.01141357421875;-0.997039794921875;-0.066741943359375;
2021-02-14 13:54:15;1613339658.42205;portrait;-0.0128021240234375;-1.001373291015625;-0.0657806396484375;
2021-02-14 13:54:15;1613339658.47055;portrait;-0.0126800537109375;-0.998016357421875;-0.065338134765625;
2021-02-14 13:54:15;1613339658.504547;portrait;-0.013824462890625;-0.9997406005859375;-0.06707763671875;
2021-02-14 13:54:15;1613339658.541981;portrait;-0.01495361328125;-0.99700927734375;-0.069244384765625;
2021-02-14 13:54:15;1613339658.589788;portrait;-0.0161285400390625;-0.9967498779296875;-0.0679779052734375;
2021-02-14 13:54:15;1613339658.622065;portrait;-0.0136260986328125;-0.9969635009765625;-0.06719970703125;
2021-02-14 13:54:15;1613339658.66189;portrait;-0.0135650634765625;-0.9977874755859375;-0.06597900390625;
2021-02-14 13:54:15;1613339658.710195;portrait;-0.0112762451171875;-0.998443603515625;-0.0656585693359375;
2021-02-14 13:54:15;1613339658.742034;portrait;-0.011322021484375;-0.9976959228515625;-0.067474365234375;
2021-02-14 13:54:15;1613339658.789908;portrait;-0.013580322265625;-0.9963836669921875;-0.068328857421875;
2021-02-14 13:54:15;1613339658.834008;portrait;-0.01397705078125;-0.9971771240234375;-0.06671142578125;
2021-02-14 13:54:15;1613339658.862004;portrait;-0.0139312744140625;-0.9983673095703125;-0.0655670166015625;
2021-02-14 13:54:15;1613339658.909913;portrait;-0.0129547119140625;-0.9977264404296875;-0.066009521484375;
2021-02-14 13:54:15;1613339658.9428248;portrait;-0.01422119140625;-0.99853515625;-0.06683349609375;
2021-02-14 13:54:15;1613339658.982034;portrait;-0.01287841796875;-0.996612548828125;-0.068359375;
2021-02-14 13:54:15;1613339659.02948;portrait;-0.0162506103515625;-0.9959716796875;-0.06939697265625;
2021-02-14 13:54:15;1613339659.071745;portrait;-0.0134735107421875;-0.9940643310546875;-0.068115234375;
2021-02-14 13:54:15;1613339659.105242;portrait;-0.013214111328125;-0.99951171875;-0.0662078857421875;
2021-02-14 13:54:15;1613339659.150011;portrait;-0.010498046875;-1.00079345703125;-0.064422607421875;
2021-02-14 13:54:15;1613339659.183939;portrait;-0.0124053955078125;-0.9986572265625;-0.065185546875;
2021-02-14 13:54:15;1613339659.224018;portrait;-0.01397705078125;-0.9971160888671875;-0.0680389404296875;
2021-02-14 13:54:15;1613339659.271889;portrait;-0.0093841552734375;-1.001007080078125;-0.0686187744140625;
2021-02-14 13:54:15;1613339659.301694;portrait;-0.0118255615234375;-0.9969635009765625;-0.067474365234375;
2021-02-14 13:54:15;1613339659.348435;portrait;-0.0114898681640625;-0.9985504150390625;-0.0669097900390625;
2021-02-14 13:54:15;1613339659.389705;portrait;-0.0104217529296875;-1.000579833984375;-0.066741943359375;
2021-02-14 13:54:15;1613339659.422077;portrait;-0.011322021484375;-0.9990386962890625;-0.0666961669921875;
2021-02-14 13:54:15;1613339659.461674;portrait;-0.0128326416015625;-0.9975128173828125;-0.0667572021484375;
2021-02-14 13:54:15;1613339659.511431;portrait;-0.0129547119140625;-0.99658203125;-0.067138671875;
2021-02-14 13:54:15;1613339659.541603;portrait;-0.012115478515625;-0.998565673828125;-0.0662384033203125;
2021-02-14 13:54:15;1613339659.589894;portrait;-0.0123291015625;-0.9978179931640625;-0.0686492919921875;
2021-02-14 13:54:15;1613339659.629327;portrait;-0.0123748779296875;-0.9991912841796875;-0.066741943359375;
2021-02-14 13:54:15;1613339659.6701798;portrait;-0.0121307373046875;-0.9986572265625;-0.065673828125;
2021-02-14 13:54:15;1613339659.703837;portrait;-0.0133056640625;-0.9950408935546875;-0.0658721923828125;
2021-02-14 13:54:15;1613339659.749803;portrait;-0.01373291015625;-0.9995269775390625;-0.06671142578125;
2021-02-14 13:54:15;1613339659.781663;portrait;-0.0128631591796875;-0.9972381591796875;-0.0678863525390625;
2021-02-14 13:54:15;1613339659.830486;portrait;-0.011688232421875;-0.9971923828125;-0.06927490234375;
2021-02-14 13:54:15;1613339659.861679;portrait;-0.0124664306640625;-1.0011444091796875;-0.0694580078125;
2021-02-14 13:54:15;1613339659.901976;portrait;-0.01171875;-0.9994049072265625;-0.066802978515625;
2021-02-14 13:54:15;1613339659.942693;portrait;-0.0139007568359375;-0.999267578125;-0.06524658203125;
2021-02-14 13:54:15;1613339659.991691;portrait;-0.012786865234375;-0.9980010986328125;-0.0668792724609375;
2021-02-14 13:54:15;1613339660.0219688;portrait;-0.0128326416015625;-0.9976348876953125;-0.0672760009765625;
2021-02-14 13:54:15;1613339660.062016;portrait;-0.013031005859375;-0.9969024658203125;-0.0667266845703125;
2021-02-14 13:54:15;1613339660.1044722;portrait;-0.0124359130859375;-0.9962310791015625;-0.0667266845703125;
2021-02-14 13:54:15;1613339660.140446;portrait;-0.0122528076171875;-0.9980010986328125;-0.0656585693359375;
2021-02-14 13:54:15;1613339660.181871;portrait;-0.0138397216796875;-0.998199462890625;-0.06707763671875;
2021-02-14 13:54:15;1613339660.220613;portrait;-0.013427734375;-0.997314453125;-0.0666961669921875;
2021-02-14 13:54:15;1613339660.260707;portrait;-0.0135650634765625;-0.9976806640625;-0.0666961669921875;
2021-02-14 13:54:15;1613339660.3030682;portrait;-0.0133514404296875;-0.9966583251953125;-0.0668182373046875;
2021-02-14 13:54:15;1613339660.3407469;portrait;-0.0117340087890625;-0.9974517822265625;-0.067718505859375;
2021-02-14 13:54:15;1613339660.381717;portrait;-0.0116729736328125;-0.9980010986328125;-0.066009521484375;
2021-02-14 13:54:15;1613339660.429894;portrait;-0.0157928466796875;-1.00677490234375;-0.0645751953125;
2021-02-14 13:54:15;1613339660.46859;portrait;-0.010009765625;-1.014678955078125;-0.04803466796875;
2021-02-14 13:54:15;1613339660.510757;portrait;-0.006072998046875;-1.0186004638671875;-0.0458984375;
2021-02-14 13:54:15;1613339660.548933;portrait;-0.0295867919921875;-1.0114593505859375;-0.061614990234375;
2021-02-14 13:54:15;1613339660.5887141;portrait;-0.038330078125;-1.0066070556640625;-0.0526123046875;
2021-02-14 13:54:15;1613339660.630776;portrait;-0.04205322265625;-1.0805511474609375;-0.0322723388671875;
2021-02-14 13:54:15;1613339660.670117;portrait;9.1552734375e-05;-1.31640625;0.14935302734375;
2021-02-14 13:54:15;1613339660.707631;portrait;0.0041046142578125;-1.451202392578125;0.2427520751953125;
2021-02-14 13:54:15;1613339660.74375;portrait;-0.056549072265625;-1.250274658203125;0.11962890625;
2021-02-14 13:54:15;1613339660.782984;portrait;-0.0672760009765625;-1.227691650390625;-0.017852783203125;
2021-02-14 13:54:15;1613339660.8233972;portrait;-0.0720672607421875;-1.1373748779296875;-0.1683502197265625;
2021-02-14 13:54:15;1613339660.863647;portrait;-0.0022125244140625;-1.0155181884765625;-0.1074981689453125;
2021-02-14 13:54:15;1613339660.905075;portrait;-0.0592498779296875;-1.2126312255859375;-0.0019989013671875;
2021-02-14 13:54:15;1613339660.944783;portrait;-0.10845947265625;-1.24530029296875;0.0408782958984375;
2021-02-14 13:54:15;1613339660.9869618;portrait;-0.1297607421875;-1.2794189453125;0.0862884521484375;
2021-02-14 13:54:15;1613339661.024605;portrait;-0.144775390625;-1.3192138671875;0.1360321044921875;
2021-02-14 13:54:15;1613339661.0663471;portrait;-0.1833648681640625;-1.3366851806640625;0.19183349609375;
2021-02-14 13:54:15;1613339661.1076732;portrait;-0.11224365234375;-1.2635040283203125;0.1937713623046875;
2021-02-14 13:54:15;1613339661.150183;portrait;-0.063446044921875;-1.0305633544921875;0.18133544921875;
2021-02-14 13:54:15;1613339661.1895108;portrait;-0.0161895751953125;-1.1190032958984375;0.2393951416015625;
2021-02-14 13:54:15;1613339661.2289581;portrait;-0.020599365234375;-0.8840484619140625;0.1706085205078125;
2021-02-14 13:54:15;1613339661.268462;portrait;-0.077484130859375;-0.9321136474609375;0.178375244140625;
2021-02-14 13:54:15;1613339661.310483;portrait;0.119293212890625;-0.852630615234375;-0.05462646484375;
2021-02-14 13:54:15;1613339661.3415751;portrait;0.101715087890625;-0.9646148681640625;-0.0963592529296875;
2021-02-14 13:54:15;1613339661.387697;portrait;-0.2922210693359375;-1.131072998046875;0.1812591552734375;
2021-02-14 13:54:15;1613339661.428637;portrait;-0.242279052734375;-1.137298583984375;0.263641357421875;
2021-02-14 13:54:15;1613339661.460741;portrait;-0.0724029541015625;-1.121124267578125;0.2626800537109375;
2021-02-14 13:54:15;1613339661.50899;portrait;-0.1080474853515625;-1.4359588623046875;0.4702301025390625;
2021-02-14 13:54:15;1613339661.550525;portrait;-0.2199554443359375;-1.8353729248046875;0.7867431640625;
2021-02-14 13:54:15;1613339661.590787;portrait;-0.19976806640625;-1.9708251953125;0.6741180419921875;
2021-02-14 13:54:15;1613339661.630105;portrait;-0.163970947265625;-2.4037322998046875;0.238494873046875;
2021-02-14 13:54:15;1613339661.667725;portrait;0.0511627197265625;-3.4626617431640625;-0.1544189453125;
2021-02-14 13:54:15;1613339661.709331;portrait;-0.357513427734375;-3.31707763671875;0.3371429443359375;
2021-02-14 13:54:15;1613339661.7497082;portrait;-0.3451995849609375;-3.0405426025390625;0.4444427490234375;
2021-02-14 13:54:15;1613339661.789686;portrait;-0.2414398193359375;-2.440521240234375;0.3173370361328125;
2021-02-14 13:54:15;1613339661.829895;portrait;-0.124725341796875;-2.0608062744140625;0.2763519287109375;
2021-02-14 13:54:15;1613339661.871904;portrait;-0.017822265625;-1.729217529296875;0.3060302734375;
2021-02-14 13:54:15;1613339661.9070768;portrait;-0.039764404296875;-1.1963348388671875;0.3694000244140625;
2021-02-14 13:54:15;1613339661.94973;portrait;-0.0539703369140625;-0.6692047119140625;0.373779296875;
2021-02-14 13:54:15;1613339661.990356;portrait;-0.030029296875;-0.1659393310546875;0.2408599853515625;
2021-02-14 13:54:15;1613339662.0312262;portrait;0.0156402587890625;0.052825927734375;0.1455230712890625;
2021-02-14 13:54:15;1613339662.07051;portrait;0.03363037109375;-0.1801910400390625;0.1030120849609375;
2021-02-14 13:54:15;1613339662.107203;portrait;-0.02679443359375;0.2701416015625;0.0696868896484375;
2021-02-14 13:54:15;1613339662.148912;portrait;-0.0160064697265625;0.2314300537109375;0.0504302978515625;
2021-02-14 13:54:15;1613339662.188864;portrait;0.0097808837890625;0.3159332275390625;-0.01824951171875;
2021-02-14 13:54:15;1613339662.229867;portrait;-0.0184783935546875;0.248291015625;-0.00848388671875;
2021-02-14 13:54:15;1613339662.269309;portrait;0.0223388671875;0.241912841796875;-0.0381317138671875;
2021-02-14 13:54:15;1613339662.308675;portrait;0.02618408203125;0.16558837890625;-0.0296173095703125;
2021-02-14 13:54:15;1613339662.348398;portrait;0.042572021484375;0.12042236328125;-0.0240020751953125;
2021-02-14 13:54:15;1613339662.38532;portrait;0.04315185546875;0.08428955078125;-0.0136260986328125;
2021-02-14 13:54:15;1613339662.426811;portrait;0.0587615966796875;0.011444091796875;0.0095367431640625;
2021-02-14 13:54:15;1613339662.467622;portrait;0.05126953125;-0.10675048828125;0.042510986328125;
2021-02-14 13:54:15;1613339662.505065;portrait;-0.00909423828125;-0.3571929931640625;0.0773468017578125;
2021-02-14 13:54:15;1613339662.546107;portrait;-0.0970306396484375;-0.8645782470703125;0.1392059326171875;
2021-02-14 13:54:15;1613339662.5896568;portrait;-0.2790374755859375;-1.3802947998046875;0.1627349853515625;
2021-02-14 13:54:15;1613339662.629637;portrait;-0.2631072998046875;-1.8755645751953125;0.1212615966796875;
2021-02-14 13:54:15;1613339662.669615;portrait;-0.0922088623046875;-2.0894622802734375;0.016357421875;
2021-02-14 13:54:15;1613339662.7081552;portrait;-0.0605621337890625;-2.2368621826171875;0.0299530029296875;
2021-02-14 13:54:15;1613339662.749608;portrait;-0.15618896484375;-2.4552154541015625;0.2060546875;
2021-02-14 13:54:15;1613339662.792152;portrait;-0.20343017578125;-2.5530242919921875;0.259674072265625;
2021-02-14 13:54:15;1613339662.826144;portrait;-0.067962646484375;-2.531951904296875;0.18798828125;
2021-02-14 13:54:15;1613339662.870225;portrait;-0.08245849609375;-2.47418212890625;0.135955810546875;
2021-02-14 13:54:15;1613339662.909684;portrait;-0.385467529296875;-2.048126220703125;-0.0471954345703125;
2021-02-14 13:54:15;1613339662.948333;portrait;0.301483154296875;-2.2144012451171875;0.029693603515625;
2021-02-14 13:54:15;1613339662.98949;portrait;-0.095977783203125;-1.7804107666015625;0.10736083984375;
2021-02-14 13:54:15;1613339663.034281;portrait;-0.1470184326171875;-1.3865203857421875;0.0880889892578125;
2021-02-14 13:54:15;1613339663.069442;portrait;-0.068817138671875;-1.5498809814453125;0.233795166015625;
2021-02-14 13:54:15;1613339663.1110811;portrait;-0.224334716796875;-1.81915283203125;0.5364532470703125;
2021-02-14 13:54:15;1613339663.148242;portrait;-0.1414947509765625;-1.9720611572265625;0.6042327880859375;
2021-02-14 13:54:15;1613339663.190135;portrait;-0.071075439453125;-2.418212890625;0.345611572265625;
2021-02-14 13:54:15;1613339663.2287378;portrait;-0.2104644775390625;-2.7826995849609375;-0.0008087158203125;
2021-02-14 13:54:15;1613339663.270143;portrait;-0.3115997314453125;-3.2351837158203125;0.060211181640625;
2021-02-14 13:54:15;1613339663.309719;portrait;-0.352142333984375;-2.8135986328125;0.2740325927734375;
2021-02-14 13:54:15;1613339663.350383;portrait;-0.1371917724609375;-2.3885955810546875;0.3618927001953125;
2021-02-14 13:54:15;1613339663.3809981;portrait;-0.0622711181640625;-1.9017791748046875;0.4439849853515625;
2021-02-14 13:54:15;1613339663.427012;portrait;-0.008544921875;-1.5100250244140625;0.4351806640625;
2021-02-14 13:54:15;1613339663.46088;portrait;-0.0424652099609375;-1.078125;0.3354034423828125;
2021-02-14 13:54:15;1613339663.509192;portrait;0.033721923828125;-0.6129913330078125;0.20538330078125;
2021-02-14 13:54:15;1613339663.548312;portrait;0.05889892578125;-0.27178955078125;0.0904388427734375;
2021-02-14 13:54:15;1613339663.593852;portrait;0.0180511474609375;-0.0847930908203125;0.056884765625;
2021-02-14 13:54:15;1613339663.627355;portrait;0.0638427734375;0.0892486572265625;-0.0110321044921875;
2021-02-14 13:54:15;1613339663.670109;portrait;0.04302978515625;0.16595458984375;-0.0277862548828125;
2021-02-14 13:54:15;1613339663.7107692;portrait;-0.0122833251953125;0.2319793701171875;-0.0327301025390625;
2021-02-14 13:54:15;1613339663.7499418;portrait;-0.0365142822265625;0.2560272216796875;-0.0214691162109375;
2021-02-14 13:54:15;1613339663.789629;portrait;-0.0468597412109375;0.2838897705078125;-0.01947021484375;
2021-02-14 13:54:15;1613339663.828685;portrait;-0.03497314453125;0.2590484619140625;-0.029327392578125;
2021-02-14 13:54:15;1613339663.871046;portrait;-0.0199737548828125;0.236328125;-0.02459716796875;
2021-02-14 13:54:15;1613339663.9111872;portrait;-0.003875732421875;0.198760986328125;-0.008453369140625;
2021-02-14 13:54:15;1613339663.948174;portrait;0.0264434814453125;0.1314544677734375;0.007568359375;
2021-02-14 13:54:15;1613339663.9936252;portrait;0.05340576171875;0.0482635498046875;0.0138397216796875;
2021-02-14 13:54:15;1613339664.029251;portrait;0.0620269775390625;-0.066009521484375;0.010345458984375;
2021-02-14 13:54:15;1613339664.074794;portrait;0.0286102294921875;-0.2457275390625;0.02056884765625;
2021-02-14 13:54:15;1613339664.108999;portrait;-0.1297454833984375;-1.0250701904296875;0.1356353759765625;
2021-02-14 13:54:15;1613339664.1490521;portrait;-0.07366943359375;-1.5543365478515625;0.0740509033203125;
2021-02-14 13:54:15;1613339664.192371;portrait;-0.065216064453125;-2.04693603515625;0.1060943603515625;
2021-02-14 13:54:15;1613339664.228728;portrait;-0.0885772705078125;-2.344512939453125;0.071929931640625;
2021-02-14 13:54:15;1613339664.26939;portrait;-0.1323699951171875;-2.454010009765625;0.0998382568359375;
2021-02-14 13:54:15;1613339664.309516;portrait;-0.1516876220703125;-2.4792633056640625;0.1002197265625;
2021-02-14 13:54:15;1613339664.348794;portrait;-0.1317901611328125;-2.528564453125;0.1307830810546875;
2021-02-14 13:54:15;1613339664.389421;portrait;-0.0184783935546875;-2.589874267578125;0.1387939453125;
2021-02-14 13:54:15;1613339664.429832;portrait;0.0072784423828125;-2.45257568359375;0.0828399658203125;
2021-02-14 13:54:15;1613339664.468491;portrait;0.015533447265625;-2.04150390625;-0.21112060546875;
2021-02-14 13:54:15;1613339664.5073972;portrait;-0.072418212890625;-2.1155242919921875;0.1303253173828125;
2021-02-14 13:54:15;1613339664.549818;portrait;-0.2327117919921875;-1.736328125;0.1877593994140625;
2021-02-14 13:54:15;1613339664.595437;portrait;-0.1158905029296875;-1.3724822998046875;0.1236572265625;
2021-02-14 13:54:15;1613339664.625486;portrait;-0.072784423828125;-1.4669036865234375;0.238861083984375;
2021-02-14 13:54:15;1613339664.6649709;portrait;-0.2122344970703125;-1.7329254150390625;0.4764251708984375;
2021-02-14 13:54:15;1613339664.7050018;portrait;-0.0998077392578125;-2.0410919189453125;0.5395965576171875;
2021-02-14 13:54:15;1613339664.743674;portrait;0.0683441162109375;-2.4953765869140625;0.25128173828125;
2021-02-14 13:54:15;1613339664.784905;portrait;-0.1351318359375;-2.8753662109375;-0.0172119140625;
2021-02-14 13:54:15;1613339664.825667;portrait;-0.3449554443359375;-3.083648681640625;0.18206787109375;
2021-02-14 13:54:15;1613339664.861557;portrait;-0.28826904296875;-2.8305816650390625;0.3455810546875;
2021-02-14 13:54:15;1613339664.906403;portrait;-0.174713134765625;-2.477020263671875;0.477020263671875;
2021-02-14 13:54:15;1613339664.946463;portrait;-0.0665435791015625;-2.0819549560546875;0.560150146484375;
2021-02-14 13:54:15;1613339664.989866;portrait;0.00897216796875;-1.5760955810546875;0.5164642333984375;
2021-02-14 13:54:15;1613339665.029986;portrait;0.0079803466796875;-0.9527130126953125;0.347930908203125;
2021-02-14 13:54:15;1613339665.074373;portrait;0.00396728515625;-0.4317474365234375;0.15985107421875;
2021-02-14 13:54:15;1613339665.107928;portrait;-0.02435302734375;-0.2583160400390625;0.114166259765625;
2021-02-14 13:54:15;1613339665.148613;portrait;0.0301055908203125;0.0277252197265625;0.0293121337890625;
2021-02-14 13:54:15;1613339665.190703;portrait;0.0542755126953125;0.12310791015625;-0.0006256103515625;
2021-02-14 13:54:15;1613339665.2347121;portrait;0.015594482421875;0.1437835693359375;0.0007171630859375;
2021-02-14 13:54:15;1613339665.265327;portrait;0.0046539306640625;0.1803741455078125;-0.0189666748046875;
2021-02-14 13:54:15;1613339665.308041;portrait;0.0023651123046875;0.206756591796875;-0.038665771484375;
